Qualcomm Inc | Price History                                          17-Nov-2021 01:12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,183.73,16-Nov-2021,Max,"156,019,346",17-Apr-2019,Advancing,"7,486,341,885",Up,659,Up,+23.21%,16-Apr-2019,Max,"12,334,264,915.94",17-Apr-2019
Low,48.56,26-Apr-2018,Min,"2,120,165",24-Dec-2020,Declining,"6,654,294,122",Down,597,Down,-14.95%,16-Mar-2020,Min,"157,997,618.87",28-Dec-2017
Avg,84.80,,Avg,"11,255,703",,Total,"14,170,929,990",Unch,2,Period,+174.22%,16-Nov-2016 - 16-Nov-2021,Avg,"910,971,050.11",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
19-Jul-2019,75.00,+0.63,+0.85%,74.42,74.42,75.71,"14,477,780","1,088,197,434.28","52,751,433,107.70",,,,,,
18-Jul-2019,74.37,-1.39,-1.83%,74.97,74.05,75.35,"12,585,085","938,444,937.10","51,663,235,673.42",,,,,,
17-Jul-2019,75.76,+0.09,+0.12%,78.57,75.71,79.40,"20,602,291","1,582,759,821.12","52,601,680,610.52",,,,,,
16-Jul-2019,75.67,+0.24,+0.32%,75.11,74.55,76.50,"9,909,569","753,578,021.73","51,018,920,789.40",,,,,,
15-Jul-2019,75.43,+0.53,+0.71%,75.15,74.79,75.90,"8,898,617","671,135,988.55","50,265,342,767.67",,,,,,
12-Jul-2019,74.90,+1.19,+1.61%,74.25,73.66,74.98,"8,028,070","599,843,890.56","49,594,206,779.11",,,,,,
11-Jul-2019,73.71,-0.65,-0.87%,74.52,73.30,75.78,"14,298,365","1,066,271,502.12","48,994,362,888.55",,,,,,
10-Jul-2019,74.36,-2.19,-2.86%,76.83,74.08,76.91,"15,075,736","1,131,374,154.85","50,060,634,390.67",,,,,,
09-Jul-2019,76.55,-0.08,-0.10%,76.44,75.84,76.84,"7,506,644","574,469,786.74","51,192,008,545.52",,,,,,
08-Jul-2019,76.63,-0.03,-0.04%,75.98,75.93,77.03,"7,924,854","606,829,351.94","51,766,478,332.26",,,,,,
05-Jul-2019,76.66,+0.03,+0.04%,74.20,74.10,76.72,"9,220,821","701,894,208.94","52,373,307,684.20",,,,,,
03-Jul-2019,76.63,-0.38,-0.49%,77.07,76.05,77.23,"5,290,377","404,462,979.68","51,671,413,475.25",,,,,,
02-Jul-2019,77.01,-0.51,-0.66%,77.28,76.62,77.48,"7,079,400","545,279,906.29","52,075,876,454.93",,,,,,
01-Jul-2019,77.52,+1.45,+1.91%,80.67,77.08,80.76,"17,705,708","1,382,479,933.56","52,621,156,361.22",,,,,,
28-Jun-2019,76.07,+0.64,+0.85%,75.66,74.81,76.44,"29,217,467","2,218,210,735.71","51,238,676,427.66",,,,,,
27-Jun-2019,75.43,+0.48,+0.64%,75.34,75.17,75.90,"11,151,878","841,649,526.07","49,020,465,691.95",,,,,,
26-Jun-2019,74.95,+2.40,+3.31%,73.76,73.65,75.70,"13,807,972","1,037,520,498.76","48,178,816,165.89",,,,,,
25-Jun-2019,72.55,-0.61,-0.83%,73.23,72.52,74.14,"8,953,434","655,129,615.50","47,141,295,667.13",,,,,,
24-Jun-2019,73.16,+0.44,+0.61%,72.97,72.20,73.45,"8,893,028","649,283,826.04","47,796,425,282.63",,,,,,
21-Jun-2019,72.72,-0.02,-0.03%,72.31,72.31,73.17,"15,244,476","1,109,153,471.82","47,147,141,456.60",,,,,,
20-Jun-2019,72.74,+0.94,+1.31%,73.19,72.23,73.67,"9,871,805","717,985,639.48","48,256,294,928.41",,,,,,
19-Jun-2019,71.80,-0.16,-0.22%,72.37,70.80,72.62,"11,999,268","857,349,007.59","47,538,309,288.93",,,,,,
18-Jun-2019,71.96,+2.85,+4.12%,69.69,69.67,72.39,"14,507,951","1,040,412,675.86","48,395,658,296.52",,,,,,
17-Jun-2019,69.11,+0.39,+0.57%,69.09,68.90,69.98,"9,411,062","652,832,248.92","47,355,245,620.66",,,,,,
14-Jun-2019,68.72,-1.21,-1.73%,68.35,67.90,69.12,"12,119,481","832,673,444.41","46,702,413,371.74",,,,,,
13-Jun-2019,69.93,+0.34,+0.49%,69.97,69.38,70.49,"6,790,485","474,858,552.30","47,535,086,816.15",,,,,,
12-Jun-2019,69.59,-1.65,-2.32%,69.53,69.20,70.37,"9,396,217","655,553,493.48","47,060,228,263.85",,,,,,
11-Jun-2019,71.24,+0.70,+0.99%,71.58,70.27,72.22,"11,839,510","842,499,961.01","47,715,781,757.33",,,,,,
10-Jun-2019,70.54,+1.85,+2.69%,69.00,69.00,71.46,"15,229,196","1,075,885,884.84","46,873,281,796.32",,,,,,
07-Jun-2019,68.69,+1.10,+1.63%,67.69,67.30,68.78,"10,495,638","716,489,933.65","45,797,395,911.48",,,,,,
06-Jun-2019,67.59,+0.57,+0.85%,66.92,66.27,67.97,"10,781,676","724,603,432.28","45,080,905,977.83",,,,,,
05-Jun-2019,67.02,-1.43,-2.09%,68.04,65.83,68.33,"11,779,192","788,299,251.36","44,356,302,545.55",,,,,,
04-Jun-2019,68.45,+1.79,+2.69%,67.61,66.70,68.50,"15,866,732","1,078,399,721.84","45,144,601,796.90",,,,,,
03-Jun-2019,66.66,-0.16,-0.24%,67.09,66.28,68.13,"13,620,735","911,772,361.88","44,066,202,075.06",,,,,,
31-May-2019,66.82,+0.23,+0.35%,65.78,65.53,67.84,"15,060,330","1,008,835,337.63","44,977,974,436.94",,,,,,
30-May-2019,66.59,+0.83,+1.26%,65.97,65.93,67.07,"11,554,568","768,943,270.44","43,969,139,099.31",,,,,,
29-May-2019,65.76,+0.39,+0.60%,65.36,64.76,66.15,"16,312,638","1,068,234,501.18","43,200,195,828.87",,,,,,
28-May-2019,65.37,-0.84,-1.27%,66.64,65.24,67.71,"22,667,322","1,496,429,060.41","42,131,961,327.69",,,,,,
24-May-2019,66.21,-2.05,-3.00%,68.93,65.97,69.15,"21,419,953","1,436,079,744.58","43,628,390,388.10",,,,,,
23-May-2019,68.26,-1.06,-1.52%,67.02,65.90,68.27,"31,820,660","2,135,868,924.76","45,064,470,132.67",,,,,,
22-May-2019,69.31,-8.44,-10.86%,69.13,67.97,71.74,"66,150,725","4,592,623,222.30","47,200,339,057.43",,,,,,
21-May-2019,77.75,+1.13,+1.47%,78.91,77.22,79.04,"17,282,155","1,348,030,807.93","51,792,962,279.72",,,,,,
20-May-2019,76.62,-4.88,-5.99%,77.95,76.07,78.33,"32,679,281","2,522,244,866.24","50,444,931,471.80",,,,,,
17-May-2019,81.50,-1.31,-1.58%,80.49,80.00,83.12,"19,523,405","1,588,758,376.04","52,967,176,338.03",,,,,,
16-May-2019,82.81,-3.45,-4.00%,83.79,82.13,84.80,"22,498,836","1,873,201,186.29","54,555,934,714.07",,,,,,
15-May-2019,86.26,+0.13,+0.15%,85.55,84.89,87.00,"11,784,844","1,017,685,110.98","56,429,135,900.36",,,,,,
14-May-2019,86.13,+2.24,+2.67%,84.27,84.00,86.44,"14,353,735","1,233,143,040.63","55,411,450,789.37",,,,,,
13-May-2019,83.89,-1.95,-2.27%,83.24,82.99,84.85,"16,689,039","1,398,468,780.27","54,178,307,748.75",,,,,,
10-May-2019,85.84,+2.06,+2.46%,83.38,83.35,86.33,"15,955,603","1,356,299,694.43","55,576,776,529.02",,,,,,
09-May-2019,83.78,-0.76,-0.90%,83.37,82.26,84.84,"14,515,975","1,211,830,530.73","54,220,476,834.59",,,,,,
08-May-2019,84.54,-0.66,-0.77%,84.85,84.11,85.72,"15,500,668","1,315,010,067.44","55,432,307,365.32",,,,,,
07-May-2019,85.20,-3.05,-3.46%,87.20,84.78,88.15,"21,579,488","1,854,971,273.35","56,747,317,432.76",,,,,,
06-May-2019,88.25,-1.04,-1.16%,86.33,86.14,88.70,"15,682,134","1,373,823,390.21","58,602,288,706.11",,,,,,
03-May-2019,89.29,+2.15,+2.47%,87.76,87.06,89.82,"21,068,418","1,870,067,914.35","59,976,112,096.32",,,,,,
02-May-2019,87.14,+0.77,+0.89%,87.50,86.15,90.34,"40,341,970","3,551,963,441.36","58,106,044,181.97",,,,,,
01-May-2019,86.37,+0.24,+0.28%,87.17,86.15,88.22,"28,211,468","2,445,857,145.26","54,554,080,740.61",,,,,,
30-Apr-2019,86.13,-1.12,-1.28%,86.98,86.05,87.46,"17,582,353","1,521,821,906.84","52,108,223,595.35",,,,,,
29-Apr-2019,87.25,+0.61,+0.70%,86.40,85.84,87.98,"17,930,034","1,561,376,109.18","53,630,045,502.18",,,,,,
26-Apr-2019,86.64,+1.57,+1.85%,84.51,84.21,86.76,"18,860,582","1,624,327,357.33","52,068,669,393.01",,,,,,
25-Apr-2019,85.07,-1.76,-2.03%,86.17,84.52,86.32,"20,732,229","1,769,435,160.80","50,444,342,035.67",,,,,,
24-Apr-2019,86.83,+0.11,+0.13%,87.04,85.30,88.63,"40,290,395","3,505,910,368.27","52,213,777,196.47",,,,,,
23-Apr-2019,86.72,+4.75,+5.79%,83.90,83.27,87.96,"56,973,713","4,893,761,195.73","48,707,866,828.21",,,,,,
22-Apr-2019,81.97,+2.08,+2.60%,79.83,79.34,82.50,"33,292,546","2,723,695,769.75","43,814,105,632.48",,,,,,
18-Apr-2019,79.89,+0.81,+1.02%,78.72,78.02,80.20,"41,621,184","3,311,465,785.81","41,090,409,862.73",,,,,,
17-Apr-2019,79.08,+8.63,+12.25%,78.82,76.49,82.52,"156,019,346","12,334,264,915.94","37,778,944,076.92",,,,,,
16-Apr-2019,70.45,+13.27,+23.21%,57.46,57.29,71.03,"86,755,871","5,779,550,078.54","25,444,679,160.98",,,,,,
15-Apr-2019,57.18,+0.23,+0.40%,57.14,57.03,57.67,"10,712,489","614,425,390.30","19,665,129,082.44",,,,,,
12-Apr-2019,56.95,+1.05,+1.88%,56.28,56.07,57.17,"13,483,511","765,663,552.72","19,050,703,692.15",,,,,,
11-Apr-2019,55.90,-0.43,-0.76%,56.44,55.79,56.90,"13,903,841","781,941,375.38","18,285,040,139.43",,,,,,
10-Apr-2019,56.33,-1.11,-1.93%,57.71,56.10,57.86,"15,976,495","907,879,068.14","19,066,981,514.81",,,,,,
09-Apr-2019,57.44,-0.32,-0.55%,57.57,57.03,57.66,"11,713,414","672,332,926.55","19,974,860,582.95",,,,,,
08-Apr-2019,57.76,-0.23,-0.40%,57.79,57.51,58.49,"8,942,430","517,637,861.29","20,647,193,509.50",,,,,,
05-Apr-2019,57.99,+0.13,+0.22%,57.98,57.69,58.19,"12,332,561","714,681,695.04","21,164,831,370.80",,,,,,
